"","geneid","gene_name","type","AICc_01full","AICc_02full","AICc_07full","AICc_08full","AICc_11full","AICc_12full","AICc_13full","AICc_14full","AICc_15full","AICc_16full","AICc_01partial","AICc_02partial","AICc_07partial","AICc_08partial","AICc_11partial","AICc_12partial","AICc_13partial","AICc_14partial","AICc_15partial","AICc_16partial","model","TRUE_lambda"
"8680","FBgn0038360","CG9590",16,454.389927578301,447.556972834129,453.908722079767,448.01530480182,451.953923516357,445.066441877925,456.110053267475,444.919126602521,452.377645028852,441.580439858975,482.645150105246,454.83102811131,484.711707447693,458.443390462635,481.718428986583,479.14895484413,477.964242220962,445.040049552161,477.79545101774,457.661009266686,"16f",0.340742774058911
"8704","FBgn0038400","CG5903",14,657.167179876161,633.089736997034,660.840434624795,633.022440306248,653.466791793634,626.65603550168,660.616882037369,624.28419235395,657.245430139455,626.130119410261,667.53888751055,638.063787298612,669.562172408622,650.544341987933,663.695249029608,650.569686230406,666.533395142861,621.184251655288,664.766023453369,640.832740260649,"14p",Inf
"8709","FBgn0038407","CG6126",16,687.324381521544,647.784421556037,671.671249164779,620.237902627374,685.698293141832,637.155265421305,679.441333570882,618.80718827892,672.165988497581,610.918142534082,697.91348801574,658.662454244189,691.09680666567,623.344706721897,698.552141098986,686.166282206755,681.55055190506,618.249600682725,683.065246270941,616.276536789334,"16f",0.0378077718672071
"8735","FBgn0038446","CG14903",14,519.860257381183,511.304454278224,521.3592635398,507.791522399267,513.156299454165,508.14639281169,515.264937689125,501.49830644845,513.675099751781,504.915183302174,517.839501073144,512.490352955783,518.376307682517,518.857127593603,519.642856781862,506.213188692389,514.646268361961,506.452774045654,515.537119408918,509.252410028317,"14f",0.0394754448020969
"8738","FBgn0038449","CG17562",16,868.843602629196,865.000434827493,853.846190240799,852.983182191352,804.816933719507,789.029731840222,799.686894941535,788.946179294483,778.912626235103,763.81123241502,875.522837631358,877.507882615124,869.665493743771,863.493461667945,826.106149901243,826.892978633181,814.725579603663,815.265524452726,796.921462292775,793.556685236653,"16f",0.0493668111249389
"8739","FBgn0038450","CG17560",16,1139.17012329135,1137.7444265366,1128.3378446447,1121.06563017056,1077.74149620543,1079.42198035167,1067.72477517939,1057.23050862851,1055.78623399766,1051.33715411645,1133.64443263136,1133.5105354493,1128.27740178839,1130.18641309291,1077.7764115636,1076.92692825528,1083.20419988285,1078.16354869704,1056.77911277184,1056.82414726757,"16f",0.0419676711855637
"8752","FBgn0038467","AdSL",2,523.074936566961,517.719977522343,527.366640964147,521.237047233686,527.403743490006,521.458589707311,527.694433290926,522.622765047513,531.889556987702,525.470260500207,533.903405094992,536.018495638252,533.372908554767,534.016934514412,535.86263803854,537.785366805172,536.27586563116,538.428147950027,537.105314634369,538.427309283727,"02f",0.03
"8801","FBgn0038536","CG7655",2,352.71875504296,346.871108381578,356.979033157636,351.716587090448,357.227896367242,350.04510595634,357.255417477351,351.038678900298,361.683109815244,354.956077327466,356.017985759499,351.848624094051,357.840790343142,356.678427033098,358.133076302758,356.324795392531,360.013341997541,355.44315363448,362.253751204702,360.129834063874,"02f",0.311107179964639
"8825","FBgn0038577","CG12321",2,898.121456354864,873.999680849843,897.327417640452,876.607222413183,894.144543015101,877.388650988606,899.894236879098,878.118319546703,892.465838465787,880.773179397844,901.865734545813,894.580118666895,903.932506082178,892.963512454634,900.274730352622,889.094207107901,903.406725113421,898.561619559292,904.3456489817,891.938158615381,"02f",0.03
"8828","FBgn0038581","CG14314",2,340.345560718496,328.51442933391,341.69584862174,330.250235021969,343.596238339847,330.454943152877,345.037427547007,331.995955693778,344.167852750853,332.460958318847,345.812262656988,325.18545204309,347.375027752171,330.121919562844,347.441358204944,332.396794616821,347.9031398219,328.359437009828,350.103679629244,329.504217661705,"02p",Inf
"8845","FBgn0038603","PKD",14,566.041359800556,532.205807175989,567.286512349473,527.708435511877,562.802882634452,526.447243769859,564.610824969938,518.325048589621,568.068238509164,520.943191555287,570.374699164803,533.668396254648,572.480184924123,567.588226181904,572.489789708062,533.47151306666,573.03502550773,522.413057915584,575.275434714891,536.943591086601,"14f",0.340581712063199
"8850","FBgn0038610","CG7675",12,660.469591549813,643.953742486208,664.975331099574,648.056968878322,655.905370844882,638.241443067319,660.610763794828,642.69921165907,660.128416483112,642.561617095831,656.435497133758,643.405651739179,658.46752578185,649.23112646409,650.329112049225,640.887898202056,656.144070921763,644.132509534847,654.4912642359,642.251965813801,"12f",0.0506501661598393
"8858","FBgn0038627","CG7694",2,662.988486166833,633.130651364932,666.939234942509,636.666953398587,667.480280703299,637.149534054148,666.318453662521,636.413019037199,671.20289311193,640.916964860988,661.761686356925,630.68648768536,662.548362587658,646.378805055467,663.876141473696,650.100367028044,664.406477370689,633.45416082041,666.33421784605,647.974938823217,"02p",Inf
"8883","FBgn0038666","Smu1",1,289.16147752888,291.39566956979,293.323903890071,295.671895022076,293.604540229868,296.020369592438,293.536996966895,295.859776976708,298.085502675481,300.870811508858,307.0873583143,307.442249479254,307.958967910012,307.86205182759,308.825118021723,310.017283097841,310.351959111532,310.458449891031,311.858628006149,312.183072270929,"01f",0.070447590866361
"8892","FBgn0038681","Cyp12a4",12,653.872325842773,646.937304675958,655.052513380136,649.652155586911,654.974146383824,639.773496018247,654.769286303585,647.716166524005,656.817209448791,642.637395793903,660.572321330479,658.177489839258,661.175061409623,661.502974172489,660.743933530425,662.826296402905,662.494783506678,659.193508075719,662.560154944626,663.362833793163,"12f",0.13584573174706
"8945","FBgn0038755","Hs6st",2,455.558942070282,447.357595191001,457.944544345942,450.156130901261,459.321111381435,452.268858533972,458.068435764676,450.25705245196,462.099451153081,456.029140672127,484.828548412685,460.330268790171,486.943638955944,475.011976435854,486.508764541326,475.69596583144,488.080868801872,463.363816267776,490.105817703392,476.54139008521,"02f",0.0397536557353146
"8976","FBgn0038809","CG16953",1,659.878374232372,661.966458679669,662.67237780019,664.323319530606,663.998205928713,666.36175616909,663.7436634111,665.571018168871,666.826085584437,669.354131761598,665.096676747942,667.009972041029,667.119566688361,669.202469784068,667.211767291201,669.267366144977,669.132490965854,670.859007595535,671.362619365677,673.563095940496,"01f",0.398969426287388
"8978","FBgn0038811","Pus1",13,379.653093011703,381.717937633874,378.782460503021,381.386492524594,376.442528064401,378.915080747687,369.958587739325,373.941335648448,373.659998228378,376.22003063221,389.175292192309,390.552152994597,390.672883153225,386.483361850531,389.290086959575,391.328993511284,376.700329516815,378.914924667624,378.630668405083,380.230025708693,"13f",0.611848849505465
"8990","FBgn0038830","CG17272",13,425.60196935269,428.226100998162,426.573647853782,428.25631332371,409.467541596984,412.043766731962,406.612973945562,408.516582694985,410.547706185889,412.251181258325,422.674868371436,424.674054423263,424.789958914695,424.931794104173,424.788543904794,415.815095017089,403.670114199502,405.720727913688,405.833501310004,406.567042799712,"13p",0
"8998","FBgn0038842","hdly",2,558.272525786397,532.683222627141,562.128056433748,536.923429889671,560.628205219999,536.551387293312,561.931132155278,537.467016814262,564.200170596204,540.93818909849,553.231304279694,535.010206310605,554.781728456045,544.781162327442,554.800296662596,545.367818658774,556.363144112646,539.372077625933,558.576462261614,543.635776709712,"02f",0.128761384640046
"9002","FBgn0038849","CG7079",12,652.453489704998,631.223789691348,655.50546031262,635.427583848255,644.589742362741,611.296109263492,651.958727280437,619.357017255235,643.499889246272,615.06517898468,654.499349240318,640.387078843942,656.509722193809,652.61390551443,649.747192530848,626.001658500601,651.77388499132,639.293998564411,650.122585708263,629.385992480401,"12f",0.0398450985671766
"9006","FBgn0038853","RhoGAP93B",14,335.931792474118,327.871526034812,337.087549445874,316.118886849943,319.630091984833,309.382505098707,320.324099329484,291.590304147722,323.313080604598,294.532806039641,334.091612854123,330.840672050519,331.789122835332,326.984750109074,321.037689123641,311.782949569966,317.03368318682,295.971525457536,318.178528738565,301.832732588338,"14f",0.0702873450379899
"9038","FBgn0038897","CG5849",8,422.722228464689,425.082897636083,404.385780567585,396.770673343363,425.993794945344,428.763933408527,419.327182034476,420.543755019047,406.435400688498,399.477403279494,429.215455309244,428.272626520163,424.361014002616,426.315417701496,429.482234218927,430.678030388177,428.933219521008,423.225502800768,423.471769385445,422.921519227774,"08f",0.0394132087231121
"9043","FBgn0038912","CG6656",2,447.579296454749,415.012821427169,449.111520818706,418.200819720289,449.966698974732,418.853511599875,449.670287759389,418.047155516215,451.850651613906,422.118622368885,443.60701876002,426.99886718652,444.257312549533,436.221225961894,444.463486417424,431.791666842545,444.31126755962,426.968933653402,446.551676766781,430.883030393646,"02f",0.0310160203666214
"9086","FBgn0038972","CG7054",2,643.890567554469,531.514069320418,641.249386270868,536.662899780997,645.048470758994,535.370522446973,648.018321925993,536.095558820784,641.673700598304,540.92731926738,644.545797470194,578.833332189081,642.610381406881,595.104858546056,646.267791853813,602.581724206495,645.463262998547,582.69375681931,645.784693375909,590.468013543556,"02f",0.03
"9097","FBgn0038984","AdipoR",14,931.685295293435,860.149593689682,935.257657502276,857.970387299673,933.359827302323,858.204079328698,936.089778842033,852.477841940724,935.933811866256,856.232718841502,929.870932858145,870.919104015831,931.940580161066,909.184488785913,931.385648818476,892.042905453949,932.696774769957,865.040917305848,934.810378828966,895.066247295558,"14f",0.101868060345255
"9106","FBgn0039008","CG6972",16,525.244249989544,523.591667586588,510.475392985287,510.528371804996,520.166072519432,514.474757613215,512.623868236657,507.28261057049,505.270773269557,500.217691496075,521.513815228022,520.712063494455,523.554520341065,504.886356162824,516.069076251997,516.885770197555,506.689337727703,501.776425490657,504.634420700672,493.399637234422,"16p",Inf
"9183","FBgn0039112","SdhD",2,603.097318763252,584.568135866431,603.786125626307,587.408588064078,606.81762245774,588.695003294522,605.030988854029,587.228394728913,609.37862766326,592.618491172028,610.638710341639,589.684634709811,611.916077794443,592.17936819937,611.82097924823,604.436029405019,610.817581406842,587.231764157608,613.014088217243,593.900738272887,"02f",0.0802554703252019
"9211","FBgn0039153","GatB",8,303.120487399426,267.602498433749,304.17861646968,261.673802456064,305.465674066709,272.000730411377,307.684393903717,268.409511282009,307.755165883099,266.359364912428,300.437644458997,277.889829962877,301.974613369559,285.577371019836,301.97338910597,285.861045420431,304.585241626474,280.597819102033,305.599441327061,285.575321973322,"08f",0.0490928819800245
"9215","FBgn0039157","Myo95E",2,269.60132021115,254.072178274512,267.005799758515,254.283243363928,269.390725819089,257.1337133567,273.318187120888,257.018598453667,265.980323950142,257.537641432224,276.987191640949,246.965103931283,275.702248526537,255.042561348288,278.179729822949,258.043968174094,276.95620489209,250.549801638146,279.139546042396,253.966738490747,"02p",Inf
"9217","FBgn0039159","mRpS24",8,511.257659672486,487.224811259473,505.755441673553,473.999768535615,514.063668586364,490.018755390751,514.490368145658,487.348255804661,509.354669605042,476.863811302232,514.477341226794,507.489631142403,515.150344100606,505.890494575925,516.592431770054,511.129501565521,518.086902951842,509.850164020531,518.279376925437,504.59593494966,"08f",0.0402204596551371
"9221","FBgn0039165","CG6204",16,275.357358631791,267.676052675192,270.069088724578,256.63368070146,262.02673417288,259.330039356739,268.016780198628,251.604359361196,254.424031235627,247.684060296441,301.364364246686,267.164971995461,291.851373903045,264.814285092515,296.138723031814,274.516629399897,284.635708348287,250.353458299168,286.688126832733,253.02805180033,"16f",0.43290544830469
"9233","FBgn0039187","CG6454",8,427.550685579161,409.942521423523,422.79470546919,403.789210942955,426.560997132318,414.479617909206,432.387056117526,409.790359828523,422.428894620863,408.539099666582,446.923978051725,407.410586537443,447.388220374661,412.239553453408,448.231149112876,426.506563467874,444.343022370474,408.849999185982,446.583431577635,415.741894974367,"08f",0.429934710628817
"9260","FBgn0039219","CG13630",2,555.177638538681,508.69831963402,557.433532637754,513.363099067863,555.525360883944,512.898833310732,558.26835017226,512.924294026711,558.555989622059,517.675444029343,553.236291299779,520.351249072484,555.245780292091,538.286788622702,552.991880611137,530.042278177455,555.683072490978,523.549392393012,557.250582165746,532.253697787069,"02f",0.0404147501846351
