"","geneid","gene_name","int_25C","cos_25C","sin_25C","decaycos","decaysin","decayint","cos_18C","sin_18C","lambda","pval_cycle_25C","pval_cycle_18C","pval_cycle_diff","pval_phase_diff","pval_amp_diff","pval_median_diff","small_tpm","nboot","niter","convergence"
"133","FBgn0000412","D1",52.8440207715234,-1.73639255863546,-1.07925823505493,-2.78763396805437,8.81192393857995,-20.4865710310161,10.3719682887211,0.449558830216434,0.0401524233527434,0.547,0.452,0.261,0.716,0.142,0.004,FALSE,1000,58,TRUE
"134","FBgn0000414","Dab",9.86086534305604,-0.0964198845915958,-0.218936682502946,-291.36823168225,-129.834060509821,291.215535632878,0.556174567885876,0.0565778199693589,1.00555441822883,0.901,0.703,0.859,0.836,0.872,0.516,FALSE,1000,79,TRUE
"135","FBgn0000416","Sap-r",893.071330404771,-7.05060301419147,-71.7927761265492,-44.8524161574636,-110.381142317689,90.5036200975436,26.1642660190929,74.0425457021155,0.0392502750531555,0,0.683,0.008,0.426,0.09,0.002,FALSE,1000,54,TRUE
"136","FBgn0000422","Ddc",42.6449649265571,-4.48204446878202,11.3247751208805,2.68959647326969,-1.91432141435695,-14.5392049840307,2.34022740676744,-5.27155381529871,0.03,0,0.14,0.318,0.926,0.18,0,FALSE,1000,47,TRUE
"137","FBgn0000426","SmF",32.8345768811231,4.65858563407864,4.84748832338701,5.64191800387531,-1.72974399174631,-29.7888781660274,3.34222374074513,-4.26071534913291,0.040251336971539,0,0.471,0.758,0.578,0.396,0,FALSE,1000,95,TRUE
"138","FBgn0000427","dec-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"139","FBgn0000439","Dfd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"140","FBgn0000442","Pkg21D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"141","FBgn0000447","Dhod",46.3589476371275,4.34493215195971,-0.0536164511112294,310.070628449365,-41.8871124957353,-310.365576244366,1.97261694752021,0.19337553161574,0.653039042556505,0,0.027,0.685,0.854,0.426,0.456,FALSE,1000,144,TRUE
"142","FBgn0000448","Hr3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"143","FBgn0000449","dib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"144","FBgn0000451","ect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"145","FBgn0000454","Dip-B",87.8855633993145,-5.27922772582524,3.72427298740501,-1.11811760801663,-4.10488353145022,-37.300614455101,17.1185119163993,-6.66909728332437,0.0376949632315981,0.309,0.637,0.46,0.796,0.366,0.052,FALSE,1000,43,TRUE
"146","FBgn0000455","Dip-C",61.2636343285145,-1.66392766197777,0.0602450585075513,2.642493844389,-2.54673751037388,-17.9643595929465,2.96982730733006,3.68847285396765,0.03,0.687,0.174,0.15,0.584,0.734,0,FALSE,1000,91,TRUE
"147","FBgn0000459","disco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"148","FBgn0000463","Dl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"149","FBgn0000464","Lar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"150","FBgn0000473","Cyp6a2",9.72751368315967,-0.857900761819495,2.55564946095571,-139.785717439627,-52.5116619784447,140.065330359381,-0.360648678743045,-0.370179545647918,0.515659947829312,0,0.004,0.901,0.676,0.744,0.906,FALSE,1000,123,TRUE
"151","FBgn0000477","DNaseII",72.2689920240182,-4.37089400439533,0.886058369283266,39.7223566894226,14.2573735106187,-77.5538851935128,-20.8639334155619,-12.5618270761077,0.03,0.37,0.006,0.032,0.622,0.016,0,FALSE,1000,36,TRUE
"152","FBgn0000479","dnc",13.8262321956209,-0.463037527650017,1.39376681391384,-16.7034207837169,-1.66366562990287,15.1445437118264,1.39083288490719,-2.15633061888332,0.278306529615118,0.037,0.066,0.003,0.55,0.882,0.86,FALSE,1000,70,TRUE
"153","FBgn0000482","dor",10.416150265865,-0.216290958510043,-0.741364529932287,1.36877942434257,-0.174715511797808,-3.30153957079728,0.989546306602136,0.348678918374171,0.03,0.018,0.247,0.078,0.124,0.728,0.088,FALSE,1000,47,TRUE
"154","FBgn0000489","Pka-C3",19.121593922471,-0.967206886268069,2.66175729057313,-6.60581180590969,1.63967289779414,6.2083892527089,-0.386306019593682,-2.65418494658684,0.0405065272796364,0.186,0.342,0.478,0.348,0.454,0.538,FALSE,1000,40,TRUE
"155","FBgn0000490","dpp",18.5181908982269,-0.270409153638471,-1.08010142102099,-4.48823495273259,-21.8760517500937,4.37817471202267,2.8873621063827,1.92642483950042,0.252934817989033,0.326,0.004,0.034,0.268,0.296,0.01,FALSE,1000,97,TRUE
"156","FBgn0000492","Dr",12.9335136954083,0.665800620550448,-1.71979552931113,20.0458312008907,9.23761511940499,-17.8358284446199,-2.74988406010449,-0.574180635244992,0.222687967418084,0,0.119,0.176,0.1,0.294,0.626,FALSE,1000,73,TRUE
"157","FBgn0000499","dsh",11.6375495968505,-0.971393603054423,0.178133424269916,1.21191010092218,0.695834319680595,-3.30129477342078,0.953757130248659,-0.387137485023707,0.0396074411382351,0.013,0.96,0.49,0.826,0.708,0.096,FALSE,1000,32,TRUE
"158","FBgn0000500","Dsk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"159","FBgn0000504","dsx",43.7200189978303,-3.10479650352471,3.49262725114345,2023.96874122932,322.208526797721,-2024.40721913048,0.806210656435285,0.789659026637726,0.999987748615834,0.024,0.006,0.84,0.56,0.906,0.76,FALSE,1000,132,TRUE
"160","FBgn0000520","dwg",7.91149463087087,-0.304101058598729,0.0170369510495925,14.7793002547454,-15.8000161907579,-16.4006257454614,1.50113235177377,0.564968812859524,0.427712332829928,0.401,0.009,0.007,0.59,0.042,0.904,FALSE,1000,82,TRUE
"161","FBgn0000524","dx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"162","FBgn0000527","e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"163","FBgn0000529","bsh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"164","FBgn0000533","ea",22.3361797732231,-1.22123168783707,4.21948310830983,2.95341031335833,-3.15395611025894,-8.45624844819129,0.958392832159641,-2.77178991895718,0.0382074425303363,0,0.606,0.246,0.936,0.236,0.002,FALSE,1000,65,TRUE
"165","FBgn0000535","eag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"166","FBgn0000536","eas",184.26924665933,-8.20128018845795,3.42773196897976,-6.69605800225446,-55.0901174023908,-40.5017492007254,-28.1186271902197,-6.02763269632078,0.102483907772854,0.46,0.002,0.05,0.554,0.05,0,FALSE,1000,55,TRUE
"167","FBgn0000541","E(bx)",16.7113112900688,-0.742001163521742,-0.962248817049779,-9.17544368732592,8.23987822999966,-3.74242660682511,6.56829069021203,-1.11432550555529,0.0403390300670151,0.152,0.061,0.048,0.112,0.04,0,FALSE,1000,57,TRUE
"168","FBgn0000542","ec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"169","FBgn0000543","ecd",23.4431251540944,0.797227458231025,-1.35203409114068,18.3964676094465,-18.1220052841536,-14.8429757246775,0.882963052462209,0.508704319851477,0.398727311609506,0.023,0.088,0.444,0.278,0.58,0,FALSE,1000,135,TRUE
"170","FBgn0000546","EcR",12.8688445219434,-1.71649213039501,-0.925044186101543,-541.993104359437,-191.661657959932,537.482635530681,2.03085478050679,-0.0165015724020767,1.00563125194599,0.033,0.178,0.161,0.094,0.536,0,FALSE,1000,169,TRUE
"171","FBgn0000547","ed",19.9954452783046,-0.724609707137116,0.823873850972918,-15.893941978504,-5.50267723957849,4.73083713359682,4.56663696468016,0.117917003985697,0.0994911252463497,0.623,0,0.001,0.498,0.092,0,FALSE,1000,98,TRUE
"172","FBgn0000551","Edg78E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"173","FBgn0000552","Edg84A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"174","FBgn0000557","eEF1alpha2",9.83694808049178,0.293051933124653,1.23552811175621,-0.657868605511491,-5.09000497764036,2.86514627596278,-0.361104740853654,0.147304466404549,0.07250852939073,0.273,0.036,0.737,0.502,0.902,0,FALSE,1000,129,TRUE
"175","FBgn0000559","eEF2",2780.58742745388,-65.4906290529836,-92.0404411842068,-250.854931793491,271.118594288178,445.485687281743,217.677309713548,30.7238350084517,0.0341164189432819,0.018,0.036,0.018,0.046,0.51,0,FALSE,1000,107,TRUE
"176","FBgn0000560","eg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"177","FBgn0000562","egl",25.6530759158508,-1.10876017063911,-0.336572886021582,-111.282449706214,-80.3685515775583,106.721008821881,3.2087785062322,-2.08150833166966,0.528889352204778,0.299,0.018,0.048,0.138,0.138,0.21,FALSE,1000,86,TRUE
"178","FBgn0000564","Eh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"179","FBgn0000565","MsrA",306.093352948083,-143.755864547581,-84.9946293261752,175.927057532715,-58.9446061240977,-190.726345420062,60.7334070724081,56.0917822519073,0.0362779782057787,0.028,0.016,0.564,0.9,0.248,0.3,FALSE,1000,29,TRUE
"180","FBgn0000566","Eip55E",73.3441717452145,1.55571283894271,-0.742398570268999,18.896924154681,-5.25735222281041,-35.6951486057953,3.22667977601352,0.927452157360009,0.0378339786927829,0.868,0.352,0.657,0.804,0.372,0.018,FALSE,1000,39,TRUE
"181","FBgn0000567","Eip74EF",7.15241020657476,-0.663486587048401,0.110393471400027,2.53170260666966,3.03960845497638,-3.34705941892803,0.000575180888861227,-0.936946492162753,0.130353449960316,0.092,0,0.029,0.06,0.408,0.008,FALSE,1000,147,TRUE
"182","FBgn0000568","Eip75B",55.2473615323493,-0.217208878511106,-0.195973646126461,-12.665619515421,-1.31040069945812,12.1993526824182,7.00335309828339,-0.212239206292647,0.03,0.99,0.001,0.251,0.914,0.25,0.008,FALSE,1000,72,TRUE
"183","FBgn0000575","emc",53.6852353404663,-1.09563140088712,5.58362236030471,-14.3928588747768,-10.9908348282766,18.0447834931048,0.388430028729253,3.70838770529854,0.03,0.068,0.086,0.905,0.858,0.436,0.682,FALSE,1000,113,TRUE
"184","FBgn0000576","ems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"185","FBgn0000577","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"186","FBgn0000578","ena",6.08747873898346,-0.462515098685029,0.625801032280035,21.8522884423496,-0.177883013556728,-25.0495046591143,1.5131818038428,-0.246920791335785,0.368962781207517,0.02,0.281,0.205,0.212,0.448,0.004,FALSE,1000,59,TRUE
"187","FBgn0000579","Eno",770.440676330439,-43.1880762632455,71.200528972039,-14348.19872827,-4429.28386670681,14257.6263493651,-39.5279933664261,-55.0141838260395,0.711023460697658,0.009,0.145,0.331,0.156,0.868,0.016,FALSE,1000,188,TRUE
"188","FBgn0000581","E(Pc)",13.8469256208094,-0.796925618680817,-0.483393488220523,-11.1209045180941,-14.3306768494255,4.95766262175927,2.85336474534142,0.101167307534069,0.250205113633932,0,0.245,0.075,0.274,0.228,0,FALSE,1000,95,TRUE
"189","FBgn0000588","esc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"190","FBgn0000591","E(spl)m8-HLH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"191","FBgn0000592","Est-6",191.890752240659,-56.9528840844095,24.9429761667678,10.4081744927021,-58.9142498715433,5.62767693055343,35.2574962771306,1.5011826607,0.0384797472305643,0,0.2,0.337,0.534,0.222,0.004,FALSE,1000,73,TRUE
"192","FBgn0000594","Est-P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"193","FBgn0000606","eve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"194","FBgn0000611","exd",54.2057201667199,-2.39341563057468,-1.80121768518581,-3.5202714503082,5.88229084917305,-14.7523021660166,5.80176215085856,-1.88015161228512,0.0328191868329359,0.225,0.021,0.172,0.142,0.604,0,FALSE,1000,119,TRUE
"195","FBgn0000615","exu",5.7452522373125,0.478014610060446,0.00822287244236783,-4.31368167756571,14.5926989730845,-9.84465355583347,6.45928015572994,-6.19215493421353,0.0388814081758053,0.938,0.695,0.696,0.922,0.194,0.264,FALSE,1000,59,TRUE
"196","FBgn0000617","e(y)1",17.5365997703269,-0.963416062080992,0.0354860041705062,2.15973144147027,-2.6139998342958,-4.99475440011535,3.45004276962434,0.845603706899047,0.0625921906316454,0.472,0,0,0.562,0.084,0.494,FALSE,1000,90,TRUE
"197","FBgn0000618","e(y)2",40.6436164957928,-0.16063545541277,1.45118985862294,10.5985478757981,1.9880057617633,-10.1317433469509,1.85761000513317,-3.03706186078395,0.037315293381523,0.821,0.131,0.219,0.788,0.816,0.168,FALSE,1000,83,TRUE
"198","FBgn0000625","eyg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"199","FBgn0000629","E(z)",12.5516502223139,-0.0470656775553611,-0.199231433071748,2.67065119841379,1.52461864244298,-4.189558859385,-0.305355646141873,-0.510594061768611,0.03,0.644,0.39,0.649,0.95,0.108,0.032,FALSE,1000,56,TRUE
"200","FBgn0000633","CG17716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"201","FBgn0000635","Fas2",20.0250628815705,1.23538999656436,0.460253241395179,-118.878102993573,-64.2054234540851,108.714215748047,5.17888498762667,1.2916622546284,0.467004403509819,0.705,0,0.074,0.88,0.032,0.014,FALSE,1000,53,TRUE
"202","FBgn0000636","Fas3",17.5375375757393,-0.640818886304891,-0.125354071424484,4.17209288591946,9.00780893222715,-13.3028889500073,1.59747197833611,-2.96556738059725,0.0697850381306855,0.85,0.02,0.184,0.676,0.096,0,FALSE,1000,91,TRUE
"203","FBgn0000639","Fbp1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"204","FBgn0000640","Fbp2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"205","FBgn0000644","Fcp3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"206","FBgn0000658","fj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"207","FBgn0000659","fkh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"208","FBgn0000662","fl(2)d",27.0428080282139,-0.219578576552272,-0.361440558563081,-3.4630754985779,3.5358210673108,-3.72685950692646,1.95735518364796,-0.000314564366856984,0.0688835462704585,0.938,0.249,0.418,0.774,0.596,0,FALSE,1000,82,TRUE
"209","FBgn0000667","Actn",81.8527535793152,-2.55275358085182,7.45899387750601,-7.62108145367858,-2.03465580549943,28.3863082183823,-0.910272451805199,-4.8716262650991,0.0339509210087195,0.013,0.116,0.331,0.428,0.296,0,FALSE,1000,79,TRUE
"210","FBgn0000709","fliI",12.4655783071981,-0.895819649990698,-0.75933546337691,-0.15012030481504,2.70045671576933,-4.68736350747447,1.75395126792296,-0.56158505712114,0.0312860425512221,0.007,0.627,0.532,0.452,0.716,0.004,FALSE,1000,116,TRUE
"211","FBgn0000711","flw",14.8743832659486,-0.00905036624922274,-0.634131532733524,-0.861611048283521,4.70595132682593,-4.84845165880268,1.12874457516792,-0.332090569607377,0.0334446371798441,0.591,0.454,0.687,0.582,0.674,0,FALSE,1000,190,TRUE
"212","FBgn0000715","FMRFa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"213","FBgn0000719","fog",10.0532127389776,0.0467883746746507,-0.401306876949935,93.4967810018979,1.06104461359045,-94.4597737299904,0.949179311438787,0.718836307227331,0.731360143923604,0.323,0.048,0.188,0.29,0.264,0.968,FALSE,1000,96,TRUE
"214","FBgn0000721","for",180.480004560053,-14.7165706423677,-10.6470209945194,6.32557227444069,90.3924863873142,-19.3985727493015,-2.30935938958737,-17.0532023694734,0.0416101766111771,0.242,0.015,0.418,0.572,0.36,0.116,FALSE,1000,73,TRUE
"215","FBgn0000723","FER",18.359504393042,-0.110943130713631,0.770394016592336,-58.647152143699,-32.2387387936186,58.8898657750532,1.01387412021076,0.212522625206301,0.370255035631408,0.611,0.114,0.594,0.5,0.682,0.156,FALSE,1000,121,TRUE
"216","FBgn0000808","gd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"217","FBgn0000810","fs(1)K10",6.9792094055872,0.180070397825,-0.390309890333377,7.73857660247435,-4.16882687812544,-7.82755723426295,0.488545284266193,0.439954856453223,0.249764777388288,0.053,0.272,0.348,0.294,0.516,0.376,FALSE,1000,100,TRUE
"218","FBgn0000826","png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"219","FBgn0000927","fs(1)Ya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"220","FBgn0000928","fs(1)Yb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"221","FBgn0000964","tj",10.1556100113861,-1.49457614313784,-1.97746179696254,1.73264145563669,4.12084902718589,-6.64866669488622,1.69604594671372,0.954597294932781,0.0703437925965508,0.006,0.825,0.573,0.584,0.94,0.092,FALSE,1000,53,TRUE
"222","FBgn0000996","dup",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"223","FBgn0001075","ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"224","FBgn0001077","ftz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"225","FBgn0001078","ftz-f1",8.49269321384588,-0.294822380033893,-0.218053448274088,33.5755076545161,-47.4669489081565,-38.4184426702289,2.45249910597545,-0.455032608994763,0.915984603562515,0.488,0.304,0.258,0.49,0.068,0.036,FALSE,1000,52,TRUE
"226","FBgn0001079","fu",5.96278223833102,-0.221380133790618,0.0272177610011203,0.326024314220316,1.77505072212352,-1.44728897390518,0.596289580842918,-0.818000723946478,0.03,0.537,0.192,0.183,0.466,0.124,0.248,FALSE,1000,99,TRUE
"227","FBgn0001083","fw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"228","FBgn0001084","fy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"229","FBgn0001085","fz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"230","FBgn0001086","fzy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"231","FBgn0001087","g",16.4659316906339,0.112418465061715,-1.00041058248162,-3.18458693622796,4.22237745596438,-4.67478827716548,2.60660200348016,-1.65708181748447,0.03,0.001,0.003,0.023,0.182,0.018,0,FALSE,1000,134,TRUE
"232","FBgn0001089","Gal",11.2443146624034,1.5108407507161,2.24560248978032,-2689.33652177122,-739.051997644683,2692.21254780546,1.31861061979266e-05,-2.72058083256909,0.921373548012222,0.238,0.259,0.249,0.27,0.348,0.078,FALSE,1000,62,TRUE
"233","FBgn0001090","bnb",39.0343276355381,1.01505616056854,1.06012686230143,-29.3106806780037,-20.0451245474231,28.5086112786761,0.362599056694668,0.0285545855825919,0.0346276746025131,0.55,0.733,0.937,0.96,0.872,0.644,FALSE,1000,66,TRUE
"234","FBgn0001091","Gapdh1",732.392838200878,5.96795314878237,110.652214928649,-25547.2428164976,-7528.08256560406,25574.9809757125,-144.856637116121,-93.1518186978191,0.726538520578614,0,0.036,0.029,0.022,0.604,0.082,FALSE,1000,231,TRUE
"235","FBgn0001092","Gapdh2",798.20805126096,-51.5268544294988,112.565547868218,-25149.2768578656,-7912.42842901644,25112.6443153971,-70.7185357339942,-41.3361734687331,0.799595239398751,0,0.038,0.392,0.182,0.766,0.066,FALSE,1000,85,TRUE
"236","FBgn0001098","Gdh",163.121461528685,3.04027726884728,-9.1116206906929,-671.521214577998,-425.719306133614,687.346505162514,9.85103627269902,-8.22705875293556,0.754430626386166,0.722,0.083,0.601,0.74,0.512,0,FALSE,1000,54,TRUE
"237","FBgn0001099","gdl",6.65857850418281,-1.16000049562698,0.43310134176355,-1.1928381411442,3.14527071894358,-0.92867657753853,2.28524006757874,-1.35203989846005,0.03,0.001,0.025,0.001,0.526,0.81,0.744,FALSE,1000,58,TRUE
"238","FBgn0001104","Galphai",22.7481719478967,0.205835607234362,0.530953284278034,-2.36448885145226,7.67606472640106,-14.0526263039646,3.65809588692451,-3.96484120229649,0.0401377604555664,0.812,0.252,0.189,0.714,0.06,0,FALSE,1000,62,TRUE
"239","FBgn0001105","Gbeta13F",59.0871984819467,-2.22855590141221,-4.15980347262725,-15.4795290225499,6.07136414266601,-7.15280127139128,13.5214605545242,1.38293164957991,0.03,0.027,0.001,0.001,0.066,0.184,0,FALSE,1000,40,TRUE
"240","FBgn0001108","DCTN1-p150",27.3986780600871,-0.418432010383679,-0.780462742749042,-1.61124002333959,3.6244483415451,-6.73252052754303,4.63162267435907,-1.43720241415946,0.0310649661229195,0.303,0.048,0.058,0.182,0.074,0.012,FALSE,1000,101,TRUE
"241","FBgn0001112","Gld",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"242","FBgn0001114","Glt",341.814135852923,15.322432012764,-47.7104579646337,116.096384277125,-15.3988254237324,-134.244027547713,-74.7898619140028,54.1904617198251,0.0413969581379961,0.028,0.092,0.01,0.236,0.66,0,FALSE,1000,47,TRUE
"243","FBgn0001120","gnu",5.43199061025359,1.38269726153343,-1.06344300575607,-0.264610768721912,23.4735886246377,-16.5360678104779,4.82846104761279,-7.69991517134927,0.0312517498201075,0.811,0.808,0.866,0.962,0.206,0.188,FALSE,1000,74,TRUE
"244","FBgn0001122","Galphao",14.5955809591818,-0.732709263682669,-0.957508090694116,-6.68833806489345,9.50947256623423,1.42634981547351,1.80508348593321,-1.17677376818183,0.0673282537923156,0.214,0.119,0.201,0.18,0.362,0,FALSE,1000,62,TRUE
"245","FBgn0001123","Galphas",44.283674826333,1.28860786077355,3.10890277236888,-6.94958425105559,-14.3180460936172,6.37900413541162,-0.333561290806323,-0.0919170931544501,0.1834298798453,0.196,0.046,0.991,0.882,0.984,0.592,FALSE,1000,40,TRUE
"246","FBgn0001124","Got1",162.744385039667,-7.36213740827123,25.5142138117083,59.1398764594543,-78.5011518384803,-90.7483518428149,-61.5212885050767,20.0434769527157,0.03,0.024,0,0,0.054,0,0,FALSE,1000,48,TRUE
"247","FBgn0001125","Got2",310.165733075229,-0.132523284519873,33.1418877890652,82.2752788888399,16.7719876400557,-194.178383284667,-57.7449878255804,-28.5792650216191,0.0409117333863289,0.299,0.291,0.344,0.328,0.33,0.014,FALSE,1000,28,TRUE
"248","FBgn0001128","Gpdh1",660.434289906407,-7.79402943863341,46.893056520401,-112.930895652828,-127.458010397459,188.488247948832,-38.6264452247734,-7.64221680103202,0.0506361658654638,0.131,0.382,0.692,0.432,0.604,0.362,FALSE,1000,79,TRUE
"249","FBgn0001133","grau",19.2461172380567,1.34501600161559,0.338034386264422,524.835666726744,89.1347681924059,-522.342807625224,0.58019947991599,-0.229580669638723,0.949539060167396,0.07,0.004,0.783,0.788,0.486,0,FALSE,1000,148,TRUE
"250","FBgn0001134","Grd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"251","FBgn0001137","grk",18.9973059410978,1.32958915692416,1.78269404540927,-19.1401091417955,-13.3528187837988,13.8654455681426,0.898913180414976,-2.22886428560677,0.249426338103997,0.002,0.563,0.345,0.302,0.692,0,FALSE,1000,99,TRUE
"252","FBgn0001138","grn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"253","FBgn0001139","gro",23.6036697104124,-0.323299782845569,-0.973669804232392,-70.2923773814825,-90.4661633930582,62.0465891527297,2.50233107721612,0.174567261752789,0.583211378280875,0.474,0.445,0.311,0.412,0.502,0,FALSE,1000,82,TRUE
"254","FBgn0001142","Gs1",223.819993691224,-4.16614403355809,-17.2889946247614,37.4981805315255,0.895146851679589,-35.9849594645337,-19.467761902631,20.4866947974167,0.0368223235192169,0.24,0.022,0.134,0.166,0.642,0.092,FALSE,1000,41,TRUE
"255","FBgn0001145","Gs2",382.027541828899,-32.7477638703099,-35.7102124543025,140.902448131524,-94.2485665469831,-107.186177770514,-12.4260390204072,81.7673850875783,0.03,0,0.028,0.06,0.04,0.96,0.13,FALSE,1000,52,TRUE
"256","FBgn0001147","gsb-n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"257","FBgn0001148","gsb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"258","FBgn0001149","GstD1",414.496120596235,-10.4291574192452,88.3078842129912,-13.8639239217149,-38.6520948534729,-133.923757106702,1.96303047741472,-62.4933988166775,0.0671716429224528,0.001,0.77,0.345,0.894,0.284,0,FALSE,1000,72,TRUE
